Time,I_dir,I_dif,m_dot,T_amb,T_in,T_out
12471,737.09,130.02,33.70,32.30,124.16,126.41
12472,737.09,130.01,33.70,32.29,124.16,126.42
12473,737.08,130.01,33.72,32.29,124.16,126.44
12474,737.08,130.01,33.77,32.28,124.17,126.43
12475,737.07,130.00,33.74,32.28,124.17,126.43
12476,737.07,130.00,33.75,32.27,124.16,126.43
12477,737.07,130.00,33.72,32.27,124.15,126.44
12478,737.06,129.99,33.66,32.26,124.16,126.47
12479,737.06,129.99,33.66,32.26,124.15,126.45
12480,737.05,129.99,33.42,32.25,124.16,126.45
12481,737.05,129.98,33.42,32.25,124.16,126.47
12482,737.04,129.98,33.27,32.25,124.16,126.49
12483,737.04,129.98,33.20,32.25,124.16,126.49
12484,737.03,129.97,32.99,32.25,124.15,126.49
12485,737.03,129.97,32.98,32.23,124.16,126.50
12486,737.02,129.97,32.98,32.23,124.15,126.50
12487,737.02,129.96,33.34,32.22,124.16,126.52
12488,737.01,129.96,33.34,32.21,124.16,126.52
12489,737.01,129.96,33.94,32.21,124.16,126.52
12490,737.00,129.95,34.59,32.21,124.16,126.54
12491,737.00,129.95,34.79,32.21,124.16,126.54
12492,736.99,129.95,34.72,32.20,124.17,126.55
12493,736.99,129.94,34.72,32.20,124.17,126.55
12494,736.98,129.94,33.81,32.20,124.17,126.55
12495,736.98,129.94,33.81,32.19,124.17,126.56
12496,736.97,129.94,33.44,32.18,124.16,126.58
12497,736.97,129.93,33.48,32.17,124.18,126.58
12498,736.97,129.93,33.59,32.16,124.17,126.59
12499,736.96,129.93,33.74,32.14,124.17,126.59
12500,736.96,129.93,33.74,32.14,124.17,126.61
12501,736.96,129.92,33.92,32.14,124.17,126.61
12502,736.95,129.92,33.92,32.14,124.17,126.62
12503,736.95,129.92,33.85,32.16,124.18,126.63
12504,736.95,129.91,33.81,32.17,124.18,126.63
12505,736.94,129.91,33.82,32.17,124.19,126.64
12506,736.94,129.91,33.81,32.17,124.19,126.65
12507,736.94,129.91,33.83,32.17,124.20,126.65
12508,736.93,129.90,33.85,32.17,124.20,126.67
12509,736.93,129.90,33.85,32.17,124.20,126.67
12510,736.93,129.90,33.83,32.17,124.20,126.69
12511,736.93,129.90,33.83,32.17,124.20,126.69
12512,736.93,129.89,33.79,32.18,124.21,126.70
12513,736.93,129.89,33.77,32.17,124.21,126.70
12514,736.93,129.89,33.76,32.17,124.21,126.70
12515,736.92,129.89,33.79,32.17,124.21,126.70
12516,736.92,129.88,33.79,32.17,124.22,126.72
12517,736.92,129.88,33.79,32.16,124.22,126.72
12518,736.92,129.88,33.79,32.15,124.23,126.73
12519,736.91,129.88,33.74,32.14,124.23,126.73
12520,736.91,129.88,33.74,32.12,124.23,126.74
12521,736.91,129.87,33.72,32.10,124.23,126.75
12522,736.91,129.87,33.72,32.08,124.25,126.75
12523,736.91,129.87,33.74,32.08,124.24,126.77
12524,736.91,129.87,33.74,32.07,124.24,126.76
12525,736.91,129.86,33.74,32.08,124.25,126.78
12526,736.90,129.86,33.77,32.16,124.25,126.78
12527,736.90,129.86,33.77,32.28,124.25,126.79
12528,736.90,129.86,33.79,32.36,124.25,126.80
12529,736.90,129.86,33.76,32.42,124.25,126.81
12530,736.90,129.85,33.79,32.42,124.25,126.81
12531,736.89,129.85,33.77,32.45,124.25,126.81
12532,736.89,129.85,33.77,32.44,124.25,126.81
12533,736.89,129.85,33.79,32.42,124.25,126.82
12534,736.89,129.84,33.79,32.41,124.25,126.83
12535,736.88,129.84,33.79,32.40,124.25,126.83
12536,736.88,129.84,33.79,32.40,124.25,126.84
12537,736.88,129.84,33.79,32.41,124.25,126.84
12538,736.88,129.84,33.77,32.40,124.27,126.85
12539,736.88,129.83,33.77,32.40,124.26,126.86
12540,736.88,129.83,33.81,32.39,124.26,126.88
12541,736.87,129.83,33.81,32.38,124.27,126.88
12542,736.87,129.83,33.83,32.39,124.27,126.89
12543,736.87,129.83,33.83,32.38,124.26,126.91
12544,736.87,129.82,33.81,32.37,124.26,126.93
12545,736.87,129.82,33.76,32.35,124.26,126.93
12546,736.87,129.82,33.76,32.35,124.26,126.94
12547,736.86,129.82,33.70,32.32,124.27,126.94
12548,736.86,129.82,33.70,32.31,124.27,126.96
12549,736.86,129.81,33.75,32.29,124.28,126.97
12550,736.86,129.81,33.75,32.29,124.28,126.99
12551,736.86,129.81,33.77,32.27,124.28,127.01
12552,736.86,129.81,33.77,32.26,124.28,127.02
12553,736.85,129.81,33.70,32.25,124.28,127.02
12554,736.85,129.80,33.66,32.25,124.29,127.05
12555,736.85,129.80,33.66,32.23,124.30,127.06
12556,736.85,129.80,33.68,32.23,124.30,127.07
12557,736.84,129.80,33.68,32.23,124.30,127.08
12558,736.84,129.80,33.70,32.23,124.30,127.10
12559,736.84,129.79,33.72,32.24,124.30,127.12
12560,736.83,129.79,33.72,32.25,124.31,127.13
12561,736.83,129.79,33.72,32.27,124.31,127.13
12562,736.83,129.79,33.70,32.27,124.31,127.14
12563,736.83,129.79,33.68,32.29,124.32,127.17
12564,736.83,129.78,33.68,32.28,124.32,127.17
12565,736.83,129.78,33.70,32.26,124.32,127.18
12566,736.82,129.78,33.70,32.25,124.32,127.20
12567,736.82,129.78,33.68,32.25,124.33,127.21
12568,736.82,129.78,33.66,32.24,124.33,127.21
12569,736.82,129.77,33.66,32.24,124.33,127.23
12570,736.82,129.77,33.68,32.22,124.34,127.25
12571,736.81,129.77,33.68,32.22,124.34,127.26
12572,736.81,129.77,33.70,32.20,124.34,127.27
12573,736.81,129.77,33.72,32.19,124.34,127.29
12574,736.81,129.76,33.72,32.20,124.34,127.29
12575,736.81,129.76,33.72,32.20,124.35,127.31
12576,736.81,129.76,33.70,32.21,124.35,127.31
12577,736.81,129.76,33.70,32.21,124.36,127.34
12578,736.80,129.76,33.70,32.21,124.36,127.33
12579,736.80,129.75,33.70,32.21,124.36,127.34
12580,736.80,129.75,33.70,32.22,124.36,127.37
12581,736.80,129.75,33.70,32.24,124.38,127.38
12582,736.80,129.75,33.72,32.26,124.37,127.39
12583,736.80,129.74,33.74,32.28,124.37,127.40
12584,736.79,129.74,33.77,32.29,124.37,127.40
12585,736.79,129.74,33.75,32.29,124.38,127.42
12586,736.79,129.74,33.75,32.31,124.38,127.41
12587,736.79,129.74,33.68,32.31,124.38,127.44
12588,736.79,129.73,33.68,32.32,124.39,127.45
12589,736.79,129.73,33.66,32.33,124.39,127.46
12590,736.79,129.73,33.61,32.32,124.40,127.47
12591,736.79,129.73,33.62,32.33,124.40,127.47
12592,736.79,129.72,33.68,32.33,124.40,127.48
12593,736.79,129.72,33.70,32.34,124.40,127.49
12594,736.79,129.72,33.72,32.33,124.41,127.51
12595,736.79,129.72,33.72,32.33,124.42,127.53
12596,736.79,129.71,33.68,32.32,124.42,127.52
12597,736.79,129.71,33.68,32.31,124.41,127.54
12598,736.79,129.71,33.68,32.32,124.41,127.55
12599,736.79,129.71,33.68,32.31,124.41,127.55
12600,736.79,129.70,33.70,32.31,124.42,127.56
12601,736.78,129.70,33.70,32.31,124.43,127.57
12602,736.78,129.70,33.73,32.32,124.43,127.57
12603,736.78,129.70,33.73,32.32,124.44,127.58
12604,736.78,129.69,33.70,32.33,124.44,127.60
12605,736.78,129.69,33.70,32.34,124.44,127.62
12606,736.78,129.69,33.68,32.35,124.43,127.63
12607,736.78,129.69,33.66,32.35,124.43,127.63
12608,736.77,129.68,33.68,32.35,124.44,127.62
12609,736.77,129.68,33.66,32.35,124.45,127.62
12610,736.77,129.68,33.66,32.36,124.45,127.65
12611,736.77,129.67,33.64,32.37,124.46,127.65
12612,736.77,129.67,33.61,32.39,124.46,127.66
12613,736.77,129.67,33.55,32.40,124.46,127.68
12614,736.76,129.67,33.50,32.41,124.46,127.67
12615,736.76,129.66,33.51,32.41,124.46,127.67
12616,736.76,129.66,33.50,32.41,124.46,127.68
12617,736.76,129.66,33.50,32.40,124.46,127.70
12618,736.76,129.65,33.57,32.40,124.47,127.70
12619,736.76,129.65,33.63,32.39,124.47,127.71
12620,736.75,129.65,33.68,32.40,124.47,127.72
12621,736.75,129.64,33.68,32.36,124.47,127.73
12622,736.75,129.64,33.70,32.35,124.47,127.73
12623,736.75,129.64,33.70,32.35,124.47,127.73
12624,736.75,129.64,33.72,32.33,124.47,127.73
12625,736.75,129.63,33.72,32.31,124.48,127.75
12626,736.75,129.63,33.72,32.30,124.47,127.75
12627,736.75,129.63,33.72,32.28,124.48,127.75
12628,736.75,129.62,33.72,32.25,124.47,127.76
12629,736.75,129.62,33.72,32.24,124.48,127.76
12630,736.74,129.62,33.72,32.24,124.48,127.76
12631,736.74,129.61,33.70,32.24,124.48,127.78
12632,736.74,129.61,33.70,32.24,124.47,127.78
12633,736.74,129.60,33.72,32.24,124.48,127.80
12634,736.74,129.60,33.72,32.23,124.47,127.79
12635,736.74,129.60,33.74,32.22,124.47,127.79
12636,736.73,129.59,33.74,32.22,124.48,127.80
12637,736.73,129.59,33.73,32.22,124.48,127.80
12638,736.73,129.59,33.72,32.21,124.48,127.80
12639,736.73,129.58,33.70,32.21,124.47,127.81
12640,736.73,129.58,33.68,32.22,124.47,127.81
12641,736.73,129.57,33.68,32.23,124.47,127.82
12642,736.73,129.57,33.68,32.24,124.47,127.81
12643,736.73,129.57,33.68,32.25,124.47,127.81
12644,736.72,129.56,33.66,32.27,124.48,127.83
12645,736.72,129.56,33.64,32.26,124.48,127.83
12646,736.72,129.56,33.64,32.26,124.46,127.82
12647,736.72,129.55,33.61,32.27,124.47,127.82
12648,736.72,129.55,33.61,32.28,124.47,127.83
12649,736.72,129.54,33.76,32.29,124.47,127.83
12650,736.72,129.54,33.76,32.31,124.47,127.84
12651,736.72,129.54,33.68,32.31,124.46,127.84
12652,736.72,129.53,33.64,32.33,124.47,127.82
12653,736.73,129.53,33.64,32.33,124.47,127.82
12654,736.73,129.52,33.53,32.33,124.48,127.84
12655,736.73,129.52,33.53,32.32,124.48,127.85
12656,736.73,129.51,33.63,32.33,124.47,127.85
12657,736.74,129.51,33.63,32.34,124.47,127.85
12658,736.74,129.51,33.68,32.34,124.47,127.85
12659,736.74,129.50,33.68,32.34,124.48,127.86
12660,736.74,129.50,33.66,32.36,124.48,127.87
12661,736.74,129.49,33.63,32.35,124.48,127.87
12662,736.74,129.49,33.59,32.35,124.49,127.86
12663,736.74,129.49,33.55,32.35,124.48,127.87
12664,736.73,129.48,33.55,32.34,124.48,127.86
12665,736.73,129.48,33.66,32.33,124.48,127.87
12666,736.73,129.47,33.66,32.33,124.49,127.88
12667,736.73,129.47,33.72,32.32,124.48,127.89
12668,736.73,129.47,33.74,32.31,124.48,127.88
12669,736.73,129.46,33.76,32.31,124.48,127.88
12670,736.73,129.46,33.74,32.31,124.48,127.88
12671,736.72,129.45,33.74,32.30,124.49,127.88
12672,736.72,129.45,33.66,32.31,124.49,127.89
12673,736.72,129.44,33.66,32.31,124.50,127.89
12674,736.72,129.44,33.61,32.31,124.49,127.89
12675,736.72,129.43,33.61,32.31,124.50,127.90
12676,736.72,129.43,33.66,32.30,124.50,127.91
12677,736.72,129.42,33.66,32.30,124.50,127.91
12678,736.72,129.42,33.66,32.31,124.50,127.90
12679,736.72,129.41,33.68,32.32,124.50,127.91
12680,736.71,129.41,33.72,32.33,124.51,127.91
12681,736.71,129.40,33.72,32.33,124.52,127.90
12682,736.71,129.40,33.63,32.34,124.51,127.93
12683,736.71,129.39,33.63,32.35,124.51,127.93
12684,736.71,129.39,33.61,32.35,124.53,127.91
12685,736.71,129.38,33.61,32.37,124.52,127.92
12686,736.70,129.38,33.62,32.36,124.53,127.93
12687,736.70,129.37,33.62,32.38,124.52,127.93
12688,736.70,129.37,33.74,32.38,124.52,127.93
12689,736.70,129.36,33.83,32.36,124.52,127.93
12690,736.70,129.36,33.89,32.35,124.52,127.93
12691,736.69,129.35,33.92,32.35,124.52,127.93
12692,736.69,129.35,33.92,32.35,124.53,127.92
12693,736.69,129.34,33.90,32.32,124.52,127.93
12694,736.69,129.33,33.90,32.29,124.53,127.95
12695,736.69,129.33,33.79,32.25,124.53,127.94
12696,736.68,129.32,33.79,32.22,124.53,127.95
12697,736.68,129.32,33.76,32.18,124.53,127.95
12698,736.68,129.31,33.74,32.16,124.53,127.95
12699,736.68,129.31,33.72,32.16,124.53,127.95
12700,736.67,129.30,33.72,32.13,124.53,127.95
12701,736.67,129.30,33.72,32.10,124.53,127.95
12702,736.67,129.29,33.72,32.06,124.53,127.96
12703,736.67,129.29,33.72,32.04,124.53,127.94
12704,736.66,129.28,33.66,32.04,124.53,127.97
12705,736.66,129.27,33.63,32.03,124.54,127.95
12706,736.66,129.27,33.63,32.03,124.54,127.95
12707,736.65,129.26,33.61,32.01,124.54,127.97
12708,736.65,129.26,33.61,32.01,124.54,127.96
12709,736.65,129.25,33.66,32.02,124.55,127.96
12710,736.64,129.25,33.66,32.02,124.54,127.96
12711,736.64,129.24,33.65,32.04,124.54,127.97
12712,736.63,129.23,33.61,32.05,124.55,127.98
12713,736.63,129.23,33.61,32.05,124.55,127.98
12714,736.63,129.22,33.59,32.05,124.55,127.97
12715,736.62,129.21,33.59,32.05,124.56,127.97
12716,736.62,129.21,33.57,32.06,124.56,127.98
12717,736.62,129.20,33.57,32.08,124.56,127.99
12718,736.61,129.20,33.59,32.09,124.56,127.99
12719,736.61,129.19,33.61,32.11,124.56,128.00
12720,736.61,129.19,33.64,32.16,124.56,127.99
12721,736.60,129.18,33.66,32.18,124.56,127.99
12722,736.60,129.17,33.66,32.19,124.56,127.99
12723,736.60,129.17,33.63,32.19,124.55,128.00
12724,736.59,129.16,33.63,32.20,124.55,128.00
12725,736.59,129.16,33.59,32.21,124.56,128.01
12726,736.59,129.15,33.55,32.23,124.55,128.00
12727,736.58,129.14,33.53,32.23,124.55,128.01
12728,736.58,129.14,33.54,32.25,124.54,128.01
12729,736.58,129.13,33.59,32.31,124.54,128.01
12730,736.57,129.12,33.66,32.31,124.54,128.00
12731,736.57,129.12,33.66,32.35,124.54,128.00
12732,736.57,129.11,33.68,32.36,124.53,128.00
12733,736.57,129.11,33.68,32.38,124.53,128.01
12734,736.56,129.10,33.63,32.37,124.52,128.00
12735,736.56,129.09,33.63,32.37,124.51,127.99
12736,736.56,129.09,33.66,32.39,124.51,127.98
12737,736.56,129.08,33.66,32.39,124.51,127.98
12738,736.56,129.07,33.64,32.38,124.51,127.99
12739,736.55,129.07,33.64,32.38,124.51,127.98
12740,736.55,129.06,33.64,32.38,124.50,127.99
12741,736.55,129.05,33.59,32.38,124.50,127.98
12742,736.55,129.05,33.59,32.39,124.49,127.97
12743,736.54,129.04,33.64,32.40,124.49,127.97
12744,736.54,129.04,33.66,32.40,124.49,127.96
12745,736.54,129.03,33.65,32.40,124.48,127.96
12746,736.54,129.02,33.68,32.41,124.48,127.97
12747,736.53,129.02,33.68,32.41,124.47,127.94
12748,736.53,129.01,33.68,32.43,124.47,127.96
12749,736.53,129.01,33.65,32.43,124.48,127.95
12750,736.52,129.00,33.62,32.42,124.47,127.95
12751,736.52,128.99,33.57,32.40,124.47,127.95
12752,736.52,128.98,33.50,32.39,124.47,127.95
12753,736.51,128.98,33.48,32.39,124.47,127.93
12754,736.51,128.97,33.46,32.37,124.46,127.93
12755,736.51,128.97,33.46,32.36,124.47,127.93
12756,736.50,128.96,33.57,32.33,124.46,127.93
12757,736.50,128.95,33.57,32.29,124.46,127.94
12758,736.50,128.95,33.64,32.26,124.46,127.93
12759,736.49,128.94,33.66,32.24,124.46,127.92
12760,736.49,128.93,33.61,32.24,124.46,127.92
12761,736.49,128.93,33.59,32.24,124.47,127.92
12762,736.48,128.92,33.55,32.22,124.46,127.92
12763,736.48,128.91,33.50,32.22,124.46,127.92
12764,736.48,128.91,33.50,32.20,124.46,127.92
12765,736.48,128.90,33.53,32.20,124.47,127.94
12766,736.47,128.90,33.57,32.20,124.47,127.93
12767,736.47,128.89,33.59,32.21,124.47,127.93
12768,736.47,128.88,33.63,32.21,124.47,127.93
12769,736.47,128.88,33.64,32.21,124.47,127.91
12770,736.46,128.87,33.61,32.22,124.47,127.92
12771,736.46,128.86,33.61,32.22,124.47,127.92
12772,736.46,128.86,33.61,32.22,124.46,127.91
12773,736.46,128.85,33.61,32.21,124.47,127.92
12774,736.45,128.84,33.63,32.19,124.46,127.91
12775,736.45,128.84,33.63,32.18,124.46,127.91
12776,736.45,128.83,33.63,32.18,124.46,127.93
12777,736.44,128.82,33.63,32.18,124.46,127.91
12778,736.44,128.82,33.57,32.16,124.47,127.90
12779,736.44,128.81,33.57,32.16,124.47,127.91
12780,736.43,128.80,33.59,32.17,124.47,127.91
12781,736.43,128.80,33.62,32.18,124.46,127.91
12782,736.43,128.79,33.61,32.18,124.46,127.91
12783,736.43,128.78,33.61,32.19,124.46,127.91
12784,736.43,128.78,33.61,32.19,124.46,127.90
12785,736.42,128.77,33.63,32.21,124.47,127.91
12786,736.42,128.76,33.63,32.23,124.45,127.91
12787,736.42,128.76,33.66,32.24,124.46,127.91
12788,736.41,128.75,33.70,32.24,124.46,127.90
12789,736.41,128.74,33.70,32.24,124.46,127.91
12790,736.41,128.74,33.64,32.24,124.46,127.88
12791,736.41,128.73,33.59,32.24,124.46,127.88
12792,736.40,128.72,33.59,32.24,124.46,127.91
12793,736.40,128.72,33.59,32.22,124.46,127.89
12794,736.40,128.71,33.59,32.21,124.45,127.90
12795,736.40,128.71,33.61,32.20,124.46,127.90
12796,736.39,128.70,33.61,32.20,124.46,127.89
12797,736.39,128.69,33.57,32.20,124.46,127.90
12798,736.39,128.68,33.55,32.21,124.46,127.89
12799,736.39,128.68,33.52,32.21,124.46,127.89
12800,736.39,128.67,33.53,32.22,124.47,127.89
12801,736.38,128.67,33.56,32.21,124.47,127.88
12802,736.38,128.66,33.64,32.21,124.47,127.90
12803,736.38,128.65,33.64,32.20,124.47,127.89
12804,736.38,128.65,33.66,32.20,124.48,127.90
12805,736.37,128.64,33.68,32.20,124.47,127.89
12806,736.37,128.63,33.68,32.21,124.47,127.89
12807,736.37,128.63,33.66,32.21,124.48,127.89
12808,736.36,128.62,33.61,32.21,124.48,127.90
12809,736.36,128.61,33.59,32.21,124.49,127.91
12810,736.36,128.61,33.59,32.21,124.49,127.90
12811,736.36,128.60,33.59,32.22,124.49,127.90
12812,736.35,128.59,33.59,32.22,124.49,127.91
12813,736.35,128.58,33.56,32.23,124.49,127.91
12814,736.35,128.58,33.54,32.22,124.49,127.91
12815,736.35,128.57,33.52,32.22,124.50,127.92
12816,736.34,128.57,33.53,32.23,124.50,127.91
12817,736.34,128.56,33.53,32.25,124.50,127.91
12818,736.34,128.55,33.61,32.27,124.51,127.91
12819,736.34,128.55,33.61,32.28,124.51,127.94
12820,736.34,128.54,33.61,32.29,124.52,127.92
12821,736.34,128.53,33.61,32.28,124.52,127.92
12822,736.33,128.52,33.59,32.26,124.51,127.92
12823,736.33,128.52,33.58,32.26,124.51,127.92
12824,736.33,128.51,33.58,32.24,124.52,127.94
12825,736.33,128.51,33.56,32.22,124.51,127.92
12826,736.33,128.50,33.56,32.19,124.52,127.93
12827,736.33,128.49,33.61,32.18,124.52,127.93
12828,736.32,128.49,33.61,32.16,124.52,127.94
12829,736.32,128.48,33.63,32.15,124.52,127.94
12830,736.32,128.47,33.61,32.15,124.52,127.94
12831,736.32,128.46,33.61,32.15,124.53,127.94
12832,736.31,128.46,33.57,32.14,124.52,127.94
12833,736.31,128.45,33.57,32.15,124.53,127.95
12834,736.31,128.44,33.60,32.12,124.52,127.94
12835,736.31,128.44,33.60,32.13,124.52,127.95
12836,736.30,128.43,33.62,32.13,124.52,127.94
12837,736.30,128.43,33.63,32.12,124.53,127.94
12838,736.30,128.42,33.63,32.12,124.52,127.94
12839,736.30,128.41,33.61,32.10,124.52,127.94
12840,736.29,128.40,33.61,32.11,124.53,127.95
12841,736.29,128.40,33.59,32.11,124.52,127.94
12842,736.29,128.39,33.59,32.13,124.53,127.93
12843,736.29,128.38,33.61,32.13,124.53,127.94
12844,736.28,128.38,33.66,32.14,124.53,127.95
12845,736.28,128.37,33.68,32.14,124.53,127.95
12846,736.28,128.36,33.68,32.16,124.53,127.95
12847,736.28,128.36,33.68,32.17,124.53,127.94
12848,736.28,128.35,33.63,32.15,124.53,127.95
12849,736.27,128.34,33.63,32.15,124.53,127.94
12850,736.27,128.34,33.63,32.15,124.53,127.94
12851,736.27,128.33,33.63,32.14,124.53,127.94
12852,736.27,128.32,33.59,32.14,124.53,127.94
12853,736.27,128.31,33.52,32.14,124.53,127.94
12854,736.26,128.31,33.52,32.13,124.53,127.95
12855,736.26,128.30,33.57,32.13,124.52,127.95
12856,736.26,128.30,33.57,32.14,124.53,127.93
12857,736.26,128.29,33.61,32.13,124.53,127.94
12858,736.25,128.28,33.70,32.13,124.52,127.93
12859,736.25,128.27,33.79,32.13,124.53,127.95
12860,736.25,128.27,33.72,32.13,124.53,127.95
12861,736.24,128.26,33.72,32.13,124.54,127.95
12862,736.24,128.25,33.61,32.12,124.54,127.95
12863,736.24,128.25,33.61,32.12,124.53,127.95
12864,736.24,128.24,33.53,32.11,124.53,127.94
12865,736.23,128.23,33.53,32.11,124.53,127.94
12866,736.23,128.23,33.55,32.12,124.54,127.95
12867,736.23,128.22,33.54,32.13,124.55,127.94
12868,736.23,128.21,33.54,32.12,124.55,127.94
12869,736.23,128.21,33.55,32.12,124.55,127.95
12870,736.22,128.20,33.55,32.11,124.55,127.96
12871,736.22,128.19,33.63,32.11,124.55,127.95
12872,736.22,128.18,33.63,32.12,124.55,127.95
12873,736.22,128.18,33.65,32.13,124.56,127.95
12874,736.22,128.17,33.66,32.13,124.57,127.96
12875,736.21,128.16,33.64,32.15,124.57,127.96
12876,736.21,128.16,33.57,32.15,124.56,127.96
12877,736.21,128.15,33.56,32.15,124.56,127.96
12878,736.21,128.14,33.57,32.15,124.57,127.96
12879,736.20,128.14,33.57,32.15,124.58,127.97
12880,736.20,128.13,33.63,32.17,124.57,127.97
12881,736.20,128.12,33.63,32.17,124.58,127.96
12882,736.20,128.11,33.68,32.18,124.59,127.97
12883,736.19,128.11,33.68,32.18,124.59,127.97
12884,736.19,128.10,33.72,32.18,124.59,127.97
12885,736.19,128.09,33.74,32.21,124.61,127.99
12886,736.18,128.09,33.74,32.22,124.61,127.98
12887,736.18,128.08,33.74,32.24,124.59,127.97
12888,736.18,128.07,33.74,32.28,124.60,127.99
12889,736.18,128.07,33.70,32.30,124.61,127.98
12890,736.17,128.06,33.63,32.32,124.62,128.00
12891,736.17,128.05,33.57,32.32,124.62,128.00
12892,736.17,128.04,33.52,32.34,124.61,128.00
12893,736.17,128.04,33.52,32.32,124.62,128.00
12894,736.16,128.03,33.53,32.31,124.61,127.99
12895,736.16,128.02,33.53,32.30,124.62,128.00
12896,736.16,128.02,33.54,32.31,124.62,128.02
12897,736.16,128.01,33.57,32.33,124.62,128.03
12898,736.16,128.00,33.59,32.33,124.63,128.02
12899,736.16,128.00,33.63,32.34,124.63,128.02
12900,736.15,127.99,33.63,32.34,124.62,128.02
12901,736.15,127.98,33.61,32.32,124.64,128.04
12902,736.15,127.98,33.61,32.32,124.63,128.03
12903,736.15,127.97,33.61,32.33,124.64,128.03
12904,736.14,127.96,33.59,32.33,124.63,128.04
12905,736.14,127.95,33.59,32.34,124.64,128.04
12906,736.14,127.95,33.59,32.34,124.64,128.02
12907,736.14,127.94,33.59,32.34,124.64,128.02
12908,736.13,127.93,33.59,32.34,124.64,128.05
12909,736.13,127.93,33.59,32.34,124.64,128.04
12910,736.13,127.92,33.55,32.34,124.64,128.04
12911,736.13,127.91,33.55,32.35,124.64,128.05
12912,736.13,127.91,33.52,32.36,124.64,128.04
12913,736.13,127.90,33.50,32.38,124.64,128.05
12914,736.12,127.89,33.50,32.40,124.64,128.05
12915,736.12,127.88,33.53,32.40,124.65,128.04
12916,736.12,127.88,33.53,32.43,124.65,128.05
12917,736.12,127.87,33.59,32.43,124.64,128.05
12918,736.12,127.86,33.59,32.44,124.65,128.05
12919,736.11,127.86,33.63,32.44,124.65,128.06
12920,736.11,127.85,33.66,32.45,124.65,128.05
12921,736.11,127.84,33.66,32.46,124.65,128.06
12922,736.11,127.84,33.63,32.46,124.66,128.06
12923,736.11,127.83,33.64,32.46,124.65,128.07
12924,736.10,127.82,33.59,32.46,124.64,128.06
12925,736.10,127.81,33.59,32.45,124.66,128.07
12926,736.10,127.81,33.57,32.46,124.65,128.07
12927,736.10,127.80,33.54,32.47,124.66,128.07
12928,736.10,127.79,33.57,32.48,124.65,128.07
12929,736.09,127.79,33.61,32.48,124.65,128.07
12930,736.09,127.78,33.63,32.48,124.66,128.07
12931,736.09,127.77,33.65,32.46,124.65,128.06
12932,736.09,127.77,33.66,32.45,124.65,128.05
